iter	Logloss
7656	0.01160850249
7657	0.01160580894
7658	0.01160338678
7659	0.01160189884
7660	0.01159941819
7661	0.01159546782
7662	0.01159468666
7663	0.01159296006
7664	0.01159114743
7665	0.01158904774
7666	0.01158778058
7667	0.01158558634
7668	0.01158429221
7669	0.01158354348
7670	0.01158297554
7671	0.01158052341
7672	0.01157495403
7673	0.01157440322
7674	0.01157320776
7675	0.01157208642
7676	0.01157080018
7677	0.01157000956
7678	0.01156785439
7679	0.01156667264
7680	0.01156468973
7681	0.01156331065
7682	0.01156189717
7683	0.01155948196
7684	0.01155635191
7685	0.01155318099
7686	0.01155110387
7687	0.01154779348
7688	0.01154636902
7689	0.01154125113
7690	0.01153855158
7691	0.01153632119
7692	0.01153541358
7693	0.01153358108
7694	0.01153260438
7695	0.01152721729
7696	0.0115253998
7697	0.0115209685
7698	0.01151887369
7699	0.01151702616
7700	0.01151489354
7701	0.01151216109
7702	0.0115106467
7703	0.01150742141
7704	0.01150353066
7705	0.01150015218
7706	0.01149584479
7707	0.01149088793
7708	0.01148929852
7709	0.01148430564
7710	0.01148318419
7711	0.01148125824
7712	0.01147899128
7713	0.01147575056
7714	0.01147306398
7715	0.0114722711
7716	0.01147139854
7717	0.01146754277
7718	0.01146362804
7719	0.01146044087
7720	0.01145740065
7721	0.01145485996
7722	0.01145223797
7723	0.01144502793
7724	0.01144109556
7725	0.01143769601
7726	0.01143522032
7727	0.01143070079
7728	0.01142841216
7729	0.01142282669
7730	0.01142047228
7731	0.01141731129
7732	0.01141360792
7733	0.01141028029
7734	0.01140819069
7735	0.01140677639
7736	0.01140595085
7737	0.01140261973
7738	0.01140071315
7739	0.011398734
7740	0.01139725848
7741	0.01139581439
7742	0.01139495953
7743	0.01139319744
7744	0.01139241312
7745	0.0113891905
7746	0.01138812196
7747	0.01138595086
7748	0.01138379378
7749	0.01138108753
7750	0.01137952595
7751	0.01137876025
7752	0.01137744986
7753	0.01137460521
7754	0.01136910848
7755	0.01136506262
7756	0.01136319676
7757	0.01136056021
7758	0.0113600656
7759	0.01135944213
7760	0.01135594525
7761	0.01134982417
7762	0.01134776522
7763	0.01134670765
7764	0.01134091636
7765	0.01133650657
7766	0.01133405513
7767	0.01133239042
7768	0.01132894885
7769	0.01132524549
7770	0.01132411487
7771	0.01132134085
7772	0.01131906491
7773	0.01131663555
7774	0.01131602729
7775	0.01131295516
7776	0.01131118246
7777	0.01130692139
7778	0.01130474169
7779	0.01130455322
7780	0.01130386082
7781	0.01130082424
7782	0.01129913462
7783	0.01129900452
7784	0.0112945882
7785	0.0112926814
7786	0.01128872007
7787	0.01128616483
7788	0.01128364241
7789	0.01128046716
7790	0.01127787139
7791	0.01127589119
7792	0.01127295767
7793	0.01127256198
7794	0.0112683357
7795	0.01126734544
7796	0.0112633336
7797	0.01125981492
7798	0.01125778978
7799	0.01125498834
7800	0.01125300457
7801	0.01125167396
7802	0.01124807177
7803	0.01124647154
7804	0.01124370471
7805	0.01124348883
7806	0.01124056413
7807	0.01123710639
7808	0.01123560206
7809	0.01123464036
7810	0.01123400722
7811	0.01123179547
7812	0.01122691549
7813	0.01122569364
7814	0.01122284834
7815	0.01122087853
7816	0.0112184335
7817	0.01121736587
7818	0.01121545003
7819	0.01121247393
7820	0.01121040365
7821	0.01120618006
7822	0.01120419795
7823	0.01120076259
7824	0.01120043361
7825	0.01120015254
7826	0.01119632444
7827	0.01119587661
7828	0.01119356328
7829	0.01119197264
7830	0.01118924318
7831	0.01118765442
7832	0.01118610593
7833	0.01118479879
7834	0.01118213651
7835	0.01118013389
7836	0.01117864521
7837	0.01117461325
7838	0.01117295071
7839	0.01117052179
7840	0.01116805566
7841	0.01116526707
7842	0.01116325665
7843	0.01116046891
7844	0.01115791162
7845	0.01115636551
7846	0.01115429678
7847	0.01115260333
7848	0.0111510367
7849	0.01114969955
7850	0.01114740206
7851	0.01114511862
7852	0.01114441492
7853	0.01114197376
7854	0.01113768606
7855	0.01113484257
7856	0.01113373481
7857	0.01112923028
7858	0.0111255305
7859	0.01112406298
7860	0.01112316238
7861	0.0111202767
7862	0.01111693423
7863	0.01111488246
7864	0.01111285331
7865	0.01110882814
7866	0.01110735155
7867	0.01110370034
7868	0.01110228115
7869	0.01110015074
7870	0.01109842889
7871	0.01109361399
7872	0.01109111271
7873	0.01108982924
7874	0.0110887145
7875	0.01108559761
7876	0.01108346068
7877	0.01108151308
7878	0.01107935486
7879	0.01107387502
7880	0.01107126409
7881	0.01107033086
7882	0.01106829688
7883	0.01106544161
7884	0.01106174853
7885	0.01105967821
7886	0.01105795741
7887	0.01105615337
7888	0.01105271462
7889	0.01104871007
7890	0.01104499859
7891	0.01104368084
7892	0.01104003216
7893	0.01103948785
7894	0.01103615625
7895	0.01103321584
7896	0.01103099002
7897	0.01102959197
7898	0.01102755761
7899	0.01102070313
7900	0.01101891464
7901	0.01101812994
7902	0.01101476578
7903	0.01101322468
7904	0.01101200121
7905	0.01101004974
7906	0.01100877699
7907	0.01100645569
7908	0.01100430493
7909	0.01100152704
7910	0.01099884218
7911	0.0109958151
7912	0.01099430415
7913	0.01099197281
7914	0.01099071555
7915	0.01098755264
7916	0.01098578416
7917	0.0109835724
7918	0.01098320619
7919	0.01098130231
7920	0.01097833426
7921	0.01097503265
7922	0.01097350479
7923	0.01097332221
7924	0.01097083181
7925	0.01096915304
7926	0.01096780973
7927	0.01096648794
7928	0.01096482843
7929	0.01096271532
7930	0.01095812218
7931	0.01095551453
7932	0.01095246068
7933	0.01095059763
7934	0.01094708963
7935	0.01094428873
7936	0.01094263907
7937	0.01093641158
7938	0.01093572081
7939	0.01093432548
7940	0.01093153966
7941	0.01092616077
7942	0.01092376397
7943	0.01092260862
7944	0.01091784522
7945	0.01091661504
7946	0.01091340544
7947	0.01091051327
7948	0.01090851419
7949	0.01090478641
7950	0.01090330223
7951	0.01089870611
7952	0.01089680747
7953	0.01089580673
7954	0.01089203066
7955	0.01089029688
7956	0.0108900919
7957	0.01088810608
7958	0.01088692407
7959	0.01088348256
7960	0.01088311979
7961	0.01088286343
7962	0.01088077653
7963	0.0108799947
7964	0.0108797706
7965	0.01087860997
7966	0.01087628489
7967	0.01087548352
7968	0.01087261225
7969	0.01086960701
7970	0.01086787475
7971	0.01086555833
7972	0.01086446255
7973	0.01086321972
7974	0.01086161295
7975	0.010858484
7976	0.01085641462
7977	0.01085434445
7978	0.01085326327
7979	0.01085094252
7980	0.01085062114
7981	0.01084850858
7982	0.01084681447
7983	0.01084212455
7984	0.01084086503
7985	0.01083752324
7986	0.01083577578
7987	0.01083262353
7988	0.01082986914
7989	0.01082678847
7990	0.01082293825
7991	0.01082063968
7992	0.01081825765
7993	0.0108172524
7994	0.01081286903
7995	0.01080925687
7996	0.01080809707
7997	0.01080710672
7998	0.01080338127
7999	0.0107994383
8000	0.01079786288
8001	0.01079589909
8002	0.01078939788
8003	0.01078691217
8004	0.0107839048
8005	0.01078209177
8006	0.01077982993
8007	0.01077922809
8008	0.01077811968
8009	0.01077562787
8010	0.01077263416
8011	0.01076896626
8012	0.01076525493
8013	0.0107644419
8014	0.01076103013
8015	0.01075917646
8016	0.01075608804
8017	0.01075342572
8018	0.01074914885
8019	0.01074643155
8020	0.01074326542
8021	0.01074110498
8022	0.01073912508
8023	0.01073633083
8024	0.01073302019
8025	0.0107316965
8026	0.01072995147
8027	0.01072631018
8028	0.0107225851
8029	0.01072117882
8030	0.01071816525
8031	0.01071729762
8032	0.01071511423
8033	0.01071382749
8034	0.01071006696
8035	0.01070826694
8036	0.01070354825
8037	0.0107013178
8038	0.01069852765
8039	0.01069286563
8040	0.01068965777
8041	0.01068676572
8042	0.01068523627
8043	0.01068319254
8044	0.01068091346
8045	0.01068004088
8046	0.0106772275
8047	0.01067485962
8048	0.01067265172
8049	0.01066997164
8050	0.01066806149
8051	0.01066359678
8052	0.01066081229
8053	0.01065908542
8054	0.01065658215
8055	0.01065486665
8056	0.01065377087
8057	0.01064984795
8058	0.01064777921
8059	0.01064477712
8060	0.01064371611
8061	0.0106403261
8062	0.01063890493
8063	0.01063625421
8064	0.01063324243
8065	0.01063168008
8066	0.01062908979
8067	0.01062764468
8068	0.01062394493
8069	0.0106205257
8070	0.01061916171
8071	0.01061683086
8072	0.01061249943
8073	0.01060986359
8074	0.01060927257
8075	0.01060859353
8076	0.0106064981
8077	0.01060443734
8078	0.01060206133
8079	0.01059950676
8080	0.01059795086
8081	0.01059738464
8082	0.0105953354
8083	0.01059297711
8084	0.01058962424
8085	0.01058663438
8086	0.01058436122
8087	0.01058364508
8088	0.01058168318
8089	0.01057992896
8090	0.0105773473
8091	0.01057719335
8092	0.01057387026
8093	0.01057198137
8094	0.01057158836
8095	0.01056855661
8096	0.01056538736
8097	0.01056258306
8098	0.01056154092
8099	0.01055862514
8100	0.01055737094
8101	0.01055499758
8102	0.01055341519
8103	0.01055098995
8104	0.01054786888
8105	0.01054542687
8106	0.01054359873
8107	0.010540638
8108	0.01053831705
8109	0.01053618661
8110	0.01053349382
8111	0.01053127059
8112	0.01052596672
8113	0.01052334802
8114	0.01051996525
8115	0.01051705005
8116	0.01051595114
8117	0.01051305563
8118	0.01051123283
8119	0.0105084549
8120	0.01050634561
8121	0.01050370835
8122	0.01050313926
8123	0.01050048006
8124	0.01049991163
8125	0.0104996685
8126	0.01049823637
8127	0.01049626214
8128	0.01049442877
8129	0.0104921997
8130	0.01049119248
8131	0.01048943009
8132	0.01048838
8133	0.01048715629
8134	0.0104857863
8135	0.01048540214
8136	0.01048378857
8137	0.01048079403
8138	0.01047718858
8139	0.01047557871
8140	0.01047297266
8141	0.01047048497
8142	0.01046889497
8143	0.01046611376
8144	0.01046448865
8145	0.01046293154
8146	0.01045984151
8147	0.01045932005
8148	0.01045827149
8149	0.01045762733
8150	0.01045595672
8151	0.01045409025
8152	0.01045333307
8153	0.01044966992
8154	0.01044832919
8155	0.01044458061
8156	0.01044204572
8157	0.01044031341
8158	0.01044018572
8159	0.01043799487
8160	0.01043551333
8161	0.01043228769
8162	0.01042831441
8163	0.01042790011
8164	0.0104238204
8165	0.0104212644
8166	0.01041643204
8167	0.0104134077
8168	0.01041028623
8169	0.01040553008
8170	0.01040113149
8171	0.01039844434
8172	0.01039585228
8173	0.01039273181
8174	0.01039102388
8175	0.01038495991
8176	0.01038424326
8177	0.01038389067
8178	0.01038270273
8179	0.01038155006
8180	0.01037925799
8181	0.01037758051
8182	0.01037606544
8183	0.01037496124
8184	0.01037339738
8185	0.01036999801
8186	0.01036769722
8187	0.01036534296
8188	0.01036355419
8189	0.01036078925
8190	0.01036041108
8191	0.01035600073
8192	0.01035357631
8193	0.01035077407
8194	0.01034986154
8195	0.0103466997
8196	0.01034261274
8197	0.0103393739
8198	0.01033876268
8199	0.01033705
8200	0.01033451877
8201	0.010332193
8202	0.01032984099
8203	0.01032859031
8204	0.01032707805
8205	0.01032589596
8206	0.01032332569
8207	0.01032131822
8208	0.0103195372
8209	0.01031486631
8210	0.01031287838
8211	0.01031092766
8212	0.0103084065
8213	0.01030670988
8214	0.01030617964
8215	0.0103058752
8216	0.0103046445
8217	0.01030252056
8218	0.01030194248
8219	0.01030023704
8220	0.01029871714
8221	0.01029640469
8222	0.01029433774
8223	0.01029262625
8224	0.01029105125
8225	0.01028694523
8226	0.01028517695
8227	0.01028375516
8228	0.01028365407
8229	0.01028247819
8230	0.01028195759
8231	0.01027840287
8232	0.01027708915
8233	0.01027291463
8234	0.01027068145
8235	0.01026844534
8236	0.01026680202
8237	0.0102658025
8238	0.01026472098
8239	0.01026279463
8240	0.01026146422
8241	0.01026030947
8242	0.01025598358
8243	0.01025288384
8244	0.01024990646
8245	0.01024964622
8246	0.01024774519
8247	0.01024606308
8248	0.01024457791
8249	0.01024184978
8250	0.01023928024
8251	0.01023693632
8252	0.01023611635
8253	0.01023322488
8254	0.01023289227
8255	0.01023118288
8256	0.01022792121
8257	0.01022571146
8258	0.01022241428
8259	0.0102210192
8260	0.0102190305
8261	0.01021663445
8262	0.01020972605
8263	0.01020718004
8264	0.01020578659
8265	0.01020350361
8266	0.01020039915
8267	0.01019969772
8268	0.01019714328
8269	0.01019564924
8270	0.01019217291
8271	0.01019067175
8272	0.01018689582
8273	0.01018592474
8274	0.01018384891
8275	0.01018201277
8276	0.01017936481
8277	0.01017606574
8278	0.01017339866
8279	0.01017137554
8280	0.01016856306
8281	0.0101661821
8282	0.01016309144
8283	0.0101617753
8284	0.01015916496
8285	0.0101568219
8286	0.01015543544
8287	0.01015346196
8288	0.01015254293
8289	0.01014931372
8290	0.01014584824
8291	0.01014265649
8292	0.01014002204
8293	0.01013645535
8294	0.01013408499
8295	0.01013101916
8296	0.01012910319
8297	0.01012743346
8298	0.01012398112
8299	0.01012100006
8300	0.01011852938
8301	0.0101175397
8302	0.01011649424
8303	0.01011599631
8304	0.01011513578
8305	0.01011313455
8306	0.01011137524
8307	0.01010997783
8308	0.01010754922
8309	0.01010597916
8310	0.01010472565
8311	0.01010322801
8312	0.01010219635
8313	0.0100980137
8314	0.01009647021
8315	0.01009555613
8316	0.01009347583
8317	0.0100913009
8318	0.01008897909
8319	0.01008692125
8320	0.01008428021
8321	0.01008206776
8322	0.01008004451
8323	0.01007757326
8324	0.01007561236
8325	0.01007370565
8326	0.01007221522
8327	0.01007087434
8328	0.01006908428
8329	0.01006520689
8330	0.01006217861
8331	0.01006089235
8332	0.01005886327
8333	0.01005497506
8334	0.01005226305
8335	0.01005121498
8336	0.01004933103
8337	0.01004544514
8338	0.0100406797
8339	0.01003948729
8340	0.01003798153
8341	0.01003540858
8342	0.01003225975
8343	0.01002971738
8344	0.01002684265
8345	0.01002596891
8346	0.01002207784
8347	0.01002142129
8348	0.01001942437
8349	0.01001768241
8350	0.01001434938
8351	0.01000983856
8352	0.01000742652
8353	0.01000366552
8354	0.01000155826
8355	0.009999599699
8356	0.009997281629
8357	0.009996352555
8358	0.009995930794
8359	0.009994241706
8360	0.009991380832
8361	0.009987832183
8362	0.009986823847
8363	0.009985851371
8364	0.009984587902
8365	0.009982564126
8366	0.009982296801
8367	0.009979928269
8368	0.009974975493
8369	0.009973611308
8370	0.009969756072
8371	0.009967587054
8372	0.009965997997
8373	0.009965592592
8374	0.009963469426
8375	0.009962643879
8376	0.009961512778
8377	0.009958857784
8378	0.009955512476
8379	0.009954523773
8380	0.009954403396
8381	0.009952401197
8382	0.009949348839
8383	0.009944782878
8384	0.009942932863
8385	0.009941191171
8386	0.009939797013
8387	0.009938134154
8388	0.009936102549
8389	0.009934966083
8390	0.009933565184
8391	0.009932543024
8392	0.009931661687
8393	0.009928490647
8394	0.009924748124
8395	0.009922254135
8396	0.009920981041
8397	0.009920192759
8398	0.00991641627
8399	0.009915431903
8400	0.009913151101
8401	0.009910959282
8402	0.009909744512
8403	0.00990825629
8404	0.009905727074
8405	0.009902825385
8406	0.009900886135
8407	0.009899434282
8408	0.009895672912
8409	0.009893111843
8410	0.009891121245
8411	0.009888886309
8412	0.00988703937
8413	0.009882155021
8414	0.00987925769
8415	0.009876174301
8416	0.009875406704
8417	0.009874612807
8418	0.00987222643
8419	0.009870231694
8420	0.0098646139
8421	0.009862404599
8422	0.009860166428
8423	0.009858433051
8424	0.009856215479
8425	0.009855324475
8426	0.009854218821
8427	0.009850742911
8428	0.009848384517
8429	0.009844758998
8430	0.009838782965
8431	0.009837901733
8432	0.00983637713
8433	0.00983451214
8434	0.009831222415
8435	0.009830641867
8436	0.009829978066
8437	0.009828286926
8438	0.00982757023
8439	0.009826279567
8440	0.009823282481
8441	0.00982058995
8442	0.009818976973
8443	0.009818243315
8444	0.009816049049
8445	0.009813794334
8446	0.009810292967
8447	0.009807603545
8448	0.009805449764
8449	0.009802949937
8450	0.009800664705
8451	0.009797999016
8452	0.009794243146
8453	0.009792186367
8454	0.009790832443
8455	0.009789327857
8456	0.009787809169
8457	0.009786340802
8458	0.009785436625
8459	0.009783619061
8460	0.009780281486
8461	0.009775641831
8462	0.009773379652
8463	0.009769508124
8464	0.009767408456
8465	0.009765181723
8466	0.009759659421
8467	0.009758430467
8468	0.009756045577
8469	0.009754576967
8470	0.009752237185
8471	0.009748932354
8472	0.009744507758
8473	0.009741959078
8474	0.00974026404
8475	0.009739528174
8476	0.009737426449
8477	0.009736135338
8478	0.00973528385
8479	0.009731439723
8480	0.009729774542
8481	0.009727375361
8482	0.009723388635
8483	0.009721844685
8484	0.009720982652
8485	0.009717746842
8486	0.009714981703
8487	0.009710703893
8488	0.009709043484
8489	0.00970646946
8490	0.009703557713
8491	0.009701908844
8492	0.009701157794
8493	0.009699762112
8494	0.009698108774
8495	0.009697170328
8496	0.009695930029
8497	0.009694212663
8498	0.009692121318
8499	0.009690665678
8500	0.009689059368
8501	0.0096879252
8502	0.009686186222
8503	0.009684331413
8504	0.009681726572
8505	0.009677357615
8506	0.009676017607
8507	0.009675407412
8508	0.009673849808
8509	0.009673346219
8510	0.009671469563
8511	0.009669364187
8512	0.009667998311
8513	0.009664997262
8514	0.009661463966
8515	0.009661360704
8516	0.009658588949
8517	0.009656461339
8518	0.009655700495
8519	0.009653702102
8520	0.009652053027
8521	0.009649745669
8522	0.009645981215
8523	0.009642914133
8524	0.009639448486
8525	0.009637908531
8526	0.009634169729
8527	0.009632104396
8528	0.009629119443
8529	0.009626332082
8530	0.009622227969
8531	0.009620360358
8532	0.009619516094
8533	0.009617414349
8534	0.009614906066
8535	0.009611866105
8536	0.009610490355
8537	0.009606061778
8538	0.009605384526
8539	0.009603309629
8540	0.009600448639
8541	0.009597730246
8542	0.009594839654
8543	0.009593295236
8544	0.009591943198
8545	0.009590023846
8546	0.009587574994
8547	0.009585826341
8548	0.009585085556
8549	0.009584346972
8550	0.009578512667
8551	0.009575517879
8552	0.009573662564
8553	0.009570886244
8554	0.009568951095
8555	0.009564139921
8556	0.009560501964
8557	0.009558611472
8558	0.009558195382
8559	0.009553208201
8560	0.009550448745
8561	0.009545596754
8562	0.009539737611
8563	0.009536785762
8564	0.009532837736
8565	0.009531013676
8566	0.009530274361
8567	0.009526045459
8568	0.009525083757
8569	0.009523646714
8570	0.009521676929
8571	0.009518556034
8572	0.009515488333
8573	0.009513927903
8574	0.009509392052
8575	0.009507206191
8576	0.009504675585
8577	0.009502304194
8578	0.009502164962
8579	0.009498499986
8580	0.009496426604
8581	0.009493116476
8582	0.009490949073
8583	0.009490149708
8584	0.00948679395
8585	0.009484147025
8586	0.0094818354
8587	0.009479977295
8588	0.009477133937
8589	0.009472604334
8590	0.009471163651
8591	0.009468550156
8592	0.009466071853
8593	0.009464168411
8594	0.00946203918
8595	0.009460391058
8596	0.009458944127
8597	0.009455574428
8598	0.00945460662
8599	0.009453193004
8600	0.009451328081
8601	0.009449618749
8602	0.009448941976
8603	0.009446138013
8604	0.009444762334
8605	0.009444137142
8606	0.009441665711
8607	0.009440407309
8608	0.009437557118
8609	0.009435634042
8610	0.009434153431
8611	0.009431546068
8612	0.009428143721
8613	0.009426284347
8614	0.009424390329
8615	0.009419954388
8616	0.009419344963
8617	0.009417687079
8618	0.009415195699
8619	0.009412801335
8620	0.009411022605
8621	0.009409592097
8622	0.009408884252
8623	0.009407448383
8624	0.009404969042
8625	0.009403447237
8626	0.009402355762
8627	0.009399623066
8628	0.009396439578
8629	0.009395302954
8630	0.009393283834
8631	0.009391684647
8632	0.009387985027
8633	0.009384245019
8634	0.00938167365
8635	0.009381522216
8636	0.009380454431
8637	0.009378975348
8638	0.009377485417
8639	0.009373792928
8640	0.009371507991
8641	0.009369591415
8642	0.009368088197
8643	0.009365011321
8644	0.009363460925
8645	0.009361574034
8646	0.009360863842
8647	0.009358390162
8648	0.009357865135
8649	0.009354032936
8650	0.009350473063
8651	0.009348868324
8652	0.00934719865
8653	0.009346362581
8654	0.00934565707
8655	0.009342033571
8656	0.009341284859
8657	0.009339469064
8658	0.009334611507
8659	0.009330923073
8660	0.009329353428
8661	0.009328109077
8662	0.009326055025
8663	0.00932429707
8664	0.009323668911
8665	0.009322508414
8666	0.009320428915
8667	0.009319765724
8668	0.009316688663
8669	0.009314732633
8670	0.009312020572
8671	0.009310738033
8672	0.009310122219
8673	0.009309089796
8674	0.009307810391
8675	0.009305820981
8676	0.009305211353
8677	0.009301798528
8678	0.00929866306
8679	0.009295000053
8680	0.00929209383
8681	0.009290848212
8682	0.00928816427
8683	0.009287023291
8684	0.009285043919
8685	0.009283795136
8686	0.009282438727
8687	0.009280659594
8688	0.009276448785
8689	0.00927338168
8690	0.009272199102
8691	0.009269725659
8692	0.009269236188
8693	0.009266735697
8694	0.009265284873
8695	0.009263255641
8696	0.009260377713
8697	0.00925925622
8698	0.009258126137
8699	0.009256105261
8700	0.009255686035
8701	0.009252503286
8702	0.009249382012
8703	0.009247554162
8704	0.009246986095
8705	0.009245339684
8706	0.009242530722
8707	0.009241349438
8708	0.009239900551
8709	0.0092381697
8710	0.009234708886
8711	0.009233803225
8712	0.009232269634
8713	0.009229790484
8714	0.009229144425
8715	0.009228203613
8716	0.009227236298
8717	0.009226197791
8718	0.009224815143
8719	0.00922282027
8720	0.009221312182
8721	0.00921790952
8722	0.009216498089
8723	0.009214756248
8724	0.009211253069
8725	0.009209409549
8726	0.009206492793
8727	0.009204253618
8728	0.00920213997
8729	0.009200472909
8730	0.009197691097
8731	0.00919545757
8732	0.009194032552
8733	0.00919098558
8734	0.009186640484
8735	0.009184527016
8736	0.009182495545
8737	0.009181104139
8738	0.009178672834
8739	0.009176680354
8740	0.009175439487
8741	0.009173433581
8742	0.009172138671
8743	0.009169920822
8744	0.009168179225
8745	0.009166013186
8746	0.009163955338
8747	0.009162708171
8748	0.009158568005
8749	0.009156098512
8750	0.00915535136
8751	0.009153681894
8752	0.009152119535
8753	0.009149570765
8754	0.009148620274
8755	0.009147847324
8756	0.009144988625
8757	0.009142736902
8758	0.009142348895
8759	0.009141052201
8760	0.009138462074
8761	0.009135142278
8762	0.009133278565
8763	0.009131791834
8764	0.009130092089
8765	0.009129801672
8766	0.009128964331
8767	0.00912838121
8768	0.009126688033
8769	0.009124328926
8770	0.009123363033
8771	0.009120332718
8772	0.009117655301
8773	0.009115707386
8774	0.009113990578
8775	0.009112989367
8776	0.009111077705
8777	0.009108768365
8778	0.009107679182
8779	0.009104207293
8780	0.009103126505
8781	0.009102210359
8782	0.009100662133
8783	0.009097788983
8784	0.009095881375
8785	0.009095166263
8786	0.009094830855
8787	0.009094516607
8788	0.00909294283
8789	0.009091135388
8790	0.009089734133
8791	0.009087622668
8792	0.009085170688
8793	0.009084009785
8794	0.009081693958
8795	0.00908031665
8796	0.009078744364
8797	0.009076759042
8798	0.009076677581
8799	0.009076448009
8800	0.009075607108
8801	0.009074146884
8802	0.009072428343
8803	0.009071189156
8804	0.009068937529
8805	0.009067286174
8806	0.009066279558
8807	0.009064500395
8808	0.009064091794
8809	0.009062323289
8810	0.009061050113
8811	0.009060029865
8812	0.009059569607
8813	0.009058923923
8814	0.009056298986
8815	0.00905481078
8816	0.009053354472
8817	0.009049780855
8818	0.009048011133
8819	0.009046913801
8820	0.009046442077
8821	0.00904556122
8822	0.009045303594
8823	0.009042313241
8824	0.009042060005
8825	0.009040443616
8826	0.009037146712
8827	0.009033957467
8828	0.009031746503
8829	0.009027527368
8830	0.009026478273
8831	0.009024428404
8832	0.009019275497
8833	0.009019022495
8834	0.009017323923
8835	0.009013917539
8836	0.009011394846
8837	0.009009774771
8838	0.009006301676
8839	0.009004162662
8840	0.009003084967
8841	0.009001291632
8842	0.009001081587
8843	0.008999465178
8844	0.008997490318
8845	0.00899595642
8846	0.008994198751
8847	0.008990727288
8848	0.008988983899
8849	0.008987572857
8850	0.008985948774
8851	0.00898309317
8852	0.00897967036
8853	0.008976996085
8854	0.008976740857
8855	0.008974108189
8856	0.008972697708
8857	0.008971764348
8858	0.008969647705
8859	0.008968006366
8860	0.008965895072
8861	0.008964792639
8862	0.008964096603
8863	0.008962379574
8864	0.008958503166
8865	0.00895639944
8866	0.008953308919
8867	0.008951294209
8868	0.008948305957
8869	0.008947775336
8870	0.008947366314
8871	0.008942490392
8872	0.008939474224
8873	0.008937500398
8874	0.008934936566
8875	0.008931768074
8876	0.008931291917
8877	0.008927376025
8878	0.008925130157
8879	0.008923562062
8880	0.008922527129
8881	0.008920674723
8882	0.008919793487
8883	0.008918055646
8884	0.008915610822
8885	0.008913826329
8886	0.008912885732
8887	0.008910929871
8888	0.008910558092
8889	0.008908459981
8890	0.008906772456
8891	0.008905981313
8892	0.008904781938
8893	0.008902565958
8894	0.008900941342
8895	0.008899944102
8896	0.008899301946
8897	0.008897203814
8898	0.008894897528
8899	0.008893331791
8900	0.008891235234
8901	0.008890162194
8902	0.008887948338
8903	0.008886307449
8904	0.008884962852
8905	0.008883522546
8906	0.008882037707
8907	0.00888090553
8908	0.008878973991
8909	0.008875324258
8910	0.008873095522
8911	0.008871530565
8912	0.008870108154
8913	0.008868797682
8914	0.00886481627
8915	0.008862299285
8916	0.008860341898
8917	0.008858944305
8918	0.008855401917
8919	0.008854035488
8920	0.008851396785
8921	0.008849436456
8922	0.008848875191
8923	0.008848137196
8924	0.008846467264
8925	0.008844360484
8926	0.008841974473
8927	0.008840058993
8928	0.008837333154
8929	0.008836168532
8930	0.008834919973
8931	0.008831639033
8932	0.008829190214
8933	0.008826146124
8934	0.008824628435
8935	0.008820960226
8936	0.008818961616
8937	0.00881698582
8938	0.008815247111
8939	0.008814079512
8940	0.008811265996
8941	0.008810320788
8942	0.008808920119
8943	0.008807994921
8944	0.008804342327
8945	0.0088027324
8946	0.008799257334
8947	0.008796650348
8948	0.00879641377
8949	0.008795438283
8950	0.008793469856
8951	0.008793206951
8952	0.008792653363
8953	0.008791829913
8954	0.008790601108
8955	0.008788422007
8956	0.008788300379
8957	0.008785649196
8958	0.008782666396
8959	0.008781727095
8960	0.008778669961
8961	0.008775887588
8962	0.008775527684
8963	0.008775317145
8964	0.008773625915
8965	0.00877125875
8966	0.008770480841
8967	0.008768122585
8968	0.008764908124
8969	0.008761128799
8970	0.008760808678
8971	0.008759910624
8972	0.008756291828
8973	0.008754900175
8974	0.008753642069
8975	0.008752799105
8976	0.008751661042
8977	0.008748962087
8978	0.00874815779
8979	0.008746810059
8980	0.008745406879
8981	0.008744102418
8982	0.008742877935
8983	0.008741802716
8984	0.008741072727
8985	0.008739957334
8986	0.008737449468
8987	0.008735240189
8988	0.008734446734
8989	0.008734228188
8990	0.008733814601
8991	0.008733539736
8992	0.008730761252
8993	0.00872899168
8994	0.008726807823
8995	0.008723599778
8996	0.008721735655
8997	0.008720726825
8998	0.008720166366
8999	0.008717613432
9000	0.008714767782
9001	0.008713124954
9002	0.008711036524
9003	0.008708711429
9004	0.0087065129
9005	0.008705513249
9006	0.008700884602
9007	0.008700246978
9008	0.008696523829
9009	0.008693976694
9010	0.008692576805
9011	0.008689156931
9012	0.008686363032
9013	0.008684480327
9014	0.008683917028
9015	0.008682020416
9016	0.008679115785
9017	0.008676430122
9018	0.008675311591
9019	0.008672192586
9020	0.008670041883
9021	0.008667613142
9022	0.008667021156
9023	0.008666470147
9024	0.008665592335
9025	0.008663773447
9026	0.008662033984
9027	0.00866101111
9028	0.008659001902
9029	0.008657244434
9030	0.008655024623
9031	0.008652340523
9032	0.008649840257
9033	0.00864838772
9034	0.008646155153
9035	0.008644089031
9036	0.008643499765
9037	0.008641320923
9038	0.008639613549
9039	0.00863665004
9040	0.008636083404
9041	0.008634462184
9042	0.008633322138
9043	0.008632433815
9044	0.008632246864
9045	0.008632169268
9046	0.008630857014
9047	0.008629043515
9048	0.008628815872
9049	0.008628060468
9050	0.008627104934
9051	0.008623267765
9052	0.008621046357
9053	0.008619486913
9054	0.0086171753
